Date,Open,High,Low,Close,Volume
2014-10-10,314.02,317.77,311.38,311.39,3683460.0
2014-10-13,309.87,313.2,303.47,306.45,4368829.0
2014-10-14,308.0,312.24,305.75,308.31,3385804.0
2014-10-15,304.35,307.9,299.1,305.97,5346280.0
2014-10-16,293.83,306.82,293.83,302.86,4731356.0
2014-10-17,307.15,309.2,302.72,303.64,4408974.0
2014-10-20,302.9,306.53,302.02,306.21,3238775.0
2014-10-21,309.65,315.64,307.07,315.33,3562431.0
2014-10-22,315.57,318.98,312.64,312.97,3129549.0
2014-10-23,313.4,316.8,311.4,313.18,9002605.0
2014-10-24,284.4,293.81,284.0,287.06,19804064.0
2014-10-27,285.7,290.42,285.02,289.97,5950509.0
2014-10-28,289.85,298.0,289.76,295.59,5576646.0
2014-10-29,299.11,299.61,293.07,294.12,4883260.0
2014-10-30,293.98,299.74,292.36,299.07,4055155.0
2014-10-31,305.15,305.72,301.5,305.46,4551795.0
2014-11-03,306.24,308.01,303.24,305.72,3242830.0
2014-11-04,303.99,304.25,300.17,302.81,3427041.0
2014-11-05,303.01,304.0,294.16,296.52,4673695.0
2014-11-06,296.69,297.0,292.29,296.64,3757178.0
2014-11-07,297.82,299.99,296.29,299.86,2646320.0
2014-11-10,300.0,305.8,300.0,305.11,2808556.0
2014-11-11,305.94,312.38,303.65,312.01,3807066.0
2014-11-12,310.76,312.58,308.79,311.51,2182838.0
2014-11-13,311.89,317.89,311.51,316.48,3685653.0
2014-11-14,317.12,332.88,316.4,327.82,8876407.0
2014-11-17,326.44,328.0,318.03,323.05,4784733.0
2014-11-18,323.99,329.56,323.25,324.93,3550440.0
2014-11-19,327.09,328.4,324.02,326.54,3281186.0
2014-11-20,324.0,332.67,323.33,330.54,3436006.0
2014-11-21,335.42,338.33,331.47,332.63,4466124.0
2014-11-24,334.78,337.39,333.6,335.64,2753835.0
2014-11-25,335.35,336.33,331.28,335.04,2564760.0
2014-11-26,333.98,334.65,331.75,333.57,1984233.0
2014-11-28,336.03,341.26,336.03,338.64,3051798.0
2014-12-01,338.23,340.64,325.93,326.0,4943876.0
2014-12-02,327.46,327.93,323.25,326.31,2789740.0
2014-12-03,325.73,326.77,314.36,316.5,5689734.0
2014-12-04,315.53,318.59,313.47,316.93,3295707.0
2014-12-05,316.8,316.93,310.84,312.63,3264964.0
2014-12-08,311.57,316.56,304.82,306.64,3639125.0
2014-12-09,302.99,313.64,301.14,312.5,4048683.0
2014-12-10,312.0,313.19,304.68,305.84,3245040.0
2014-12-11,308.23,312.64,306.01,307.36,3272639.0
2014-12-12,304.01,310.64,303.01,307.32,3162218.0
2014-12-15,308.87,310.86,302.15,306.07,3840984.0
2014-12-16,304.35,304.49,295.01,295.06,6491863.0
2014-12-17,296.37,299.67,293.03,298.88,4433380.0
2014-12-18,304.01,304.5,293.25,297.73,7737784.0
2014-12-19,296.91,301.54,295.52,299.9,8708789.0
2014-12-22,301.94,307.36,301.94,306.54,4003717.0
2014-12-23,306.98,307.49,303.25,306.29,2718359.0
2014-12-24,306.38,307.0,302.88,303.03,1518107.0
2014-12-26,305.0,310.78,303.81,309.09,2893595.0
2014-12-29,307.85,314.27,306.58,312.04,3008721.0
2014-12-30,309.91,313.94,309.34,310.3,2092973.0
2014-12-31,311.55,312.98,310.01,310.35,2057696.0
2015-01-02,312.58,314.75,306.96,308.52,2788051.0
2015-01-05,307.02,308.38,300.85,302.19,2774112.0
2015-01-06,302.24,303.0,292.38,295.29,3518547.0
2015-01-07,297.5,301.28,295.33,298.42,2640299.0
2015-01-08,300.59,303.14,296.11,300.46,3087596.0
2015-01-09,301.48,302.87,296.68,296.93,2592180.0
2015-01-12,297.96,298.51,289.28,291.41,3420898.0
2015-01-13,297.48,301.5,293.23,294.74,4136076.0
2015-01-14,291.93,295.91,286.5,293.27,5534816.0
2015-01-15,294.0,296.0,286.82,286.95,4417173.0
2015-01-16,286.28,290.79,285.25,290.74,3478070.0
2015-01-20,292.59,293.36,286.39,289.44,4178357.0
2015-01-21,289.64,306.0,287.26,297.25,12645671.0
2015-01-22,300.3,312.25,300.0,310.32,7123686.0
2015-01-23,308.08,316.93,307.72,312.39,9121555.0
2015-01-26,312.0,313.0,307.52,309.66,3169483.0
2015-01-27,306.3,310.24,302.63,306.75,2919489.0
2015-01-28,309.81,311.51,303.8,303.91,3037277.0
2015-01-29,304.73,312.8,299.33,311.78,8578564.0
2015-01-30,346.32,359.5,340.74,354.53,23854161.0
2015-02-02,350.05,365.0,350.01,364.47,10230448.0
2015-02-03,360.25,367.82,360.21,363.55,6211521.0
2015-02-04,358.38,367.5,358.23,364.75,4169095.0
2015-02-05,366.0,378.8,365.9,373.89,7245394.0
2015-02-06,374.87,375.99,371.01,374.28,3890282.0
2015-02-09,371.0,374.41,367.2,370.56,2724025.0
2015-02-10,370.89,374.3,368.51,372.99,2286929.0
2015-02-11,371.23,377.1,371.1,375.14,2786043.0
2015-02-12,375.1,378.51,373.15,377.17,2790990.0
2015-02-13,378.31,383.0,377.01,381.83,3474771.0
2015-02-17,377.72,379.98,372.67,375.43,3673191.0
2015-02-18,373.78,376.74,372.85,373.37,2650327.0
2015-02-19,373.43,381.88,373.43,378.99,2951237.0
2015-02-20,378.62,383.7,375.84,383.66,3257764.0
2015-02-23,383.4,384.54,378.0,380.14,2176879.0
2015-02-24,378.65,380.48,376.16,378.59,1921560.0
2015-02-25,377.27,387.85,376.54,385.37,3174490.0
2015-02-26,384.07,389.37,383.28,384.8,2687041.0
2015-02-27,384.0,385.99,379.79,380.16,2532201.0
2015-03-02,380.85,385.9,379.48,385.65,2139200.0
2015-03-03,384.0,386.1,381.6,384.61,1946400.0
2015-03-04,385.9,387.9,382.19,382.72,2259100.0
2015-03-05,385.61,388.42,383.89,387.83,2693500.0
2015-03-06,385.52,387.0,378.88,380.09,2627000.0
2015-03-09,378.4,379.33,375.28,378.56,2311300.0
2015-03-10,377.45,377.77,369.18,369.51,3120900.0
2015-03-11,370.61,373.35,366.26,366.37,2495000.0
2015-03-12,368.72,375.5,367.52,374.24,2810000.0
2015-03-13,371.85,373.99,366.68,370.58,2611600.0
2015-03-16,370.38,373.94,366.72,373.35,2354000.0
2015-03-17,371.11,374.5,369.64,371.92,2036900.0
2015-03-18,369.97,375.99,366.7,375.14,2654100.0
2015-03-19,373.87,377.11,372.19,373.24,1915600.0
2015-03-20,376.29,379.37,375.92,378.49,3763500.0
2015-03-23,378.07,381.77,374.94,375.11,2239300.0
2015-03-24,373.99,375.24,372.27,374.09,2228200.0
2015-03-25,375.17,380.5,370.29,370.96,3429400.0
2015-03-26,369.59,371.4,365.65,367.35,2929900.0
2015-03-27,367.11,373.17,366.57,370.56,2609700.0
2015-03-30,371.87,376.12,371.55,374.59,1820900.0
2015-03-31,373.24,377.7,371.51,372.1,2506122.0
2015-04-01,372.23,373.16,368.34,370.26,2458000.0
2015-04-02,370.5,373.28,369.0,372.25,1875200.0
2015-04-06,370.1,380.2,369.36,377.04,3050700.0
2015-04-07,376.07,379.31,374.03,374.41,1954802.0
2015-04-08,374.66,381.58,374.65,381.2,2636400.0
2015-04-09,380.66,384.42,378.8,383.54,2390866.0
2015-04-10,384.31,387.12,381.32,382.65,2573500.0
2015-04-13,383.5,385.28,380.14,382.36,1894400.0
2015-04-14,383.51,387.81,381.21,385.11,2583500.0
2015-04-15,384.65,385.78,381.64,383.45,1929842.0
2015-04-16,383.69,387.45,383.55,386.04,2080368.0
2015-04-17,382.63,383.56,374.4,375.56,3839600.0
2015-04-20,378.55,391.94,377.0,389.51,5015683.0
2015-04-21,391.31,394.6,386.8,391.18,4642849.0
2015-04-22,391.91,394.28,388.0,389.8,3472830.0
2015-04-23,390.21,391.88,386.15,389.99,7979900.0
2015-04-24,439.0,452.65,439.0,445.1,17176904.0
2015-04-27,443.86,446.99,437.41,438.56,5430900.0
2015-04-28,438.51,439.0,428.04,429.31,4140483.0
2015-04-29,426.75,434.24,426.03,429.37,3621600.0
2015-04-30,427.11,431.75,419.24,421.78,3647800.0
2015-05-01,423.82,425.64,416.0,422.87,3565800.0
2015-05-04,424.73,429.77,422.42,423.04,2270400.0
2015-05-05,422.85,427.51,421.02,421.19,2856300.0
2015-05-06,421.43,422.72,414.55,419.1,2548177.0
2015-05-07,424.15,428.5,422.85,426.88,2765557.0
2015-05-08,430.75,435.2,430.17,433.69,2908800.0
2015-05-11,432.52,439.0,431.37,432.85,2393700.0
2015-05-12,431.08,433.25,426.71,431.02,1947817.0
2015-05-13,429.58,433.53,425.8,426.87,1996328.0
2015-05-14,429.45,433.0,427.01,432.28,1888400.0
2015-05-15,428.0,430.4,424.3,426.0,4240281.0
2015-05-18,426.0,427.27,421.46,425.24,2389462.0
2015-05-19,424.94,428.24,420.63,421.71,2465240.0
2015-05-20,420.6,427.1,418.36,423.86,2196159.0
2015-05-21,428.0,436.9,428.0,431.63,4121400.0
2015-05-22,431.55,432.44,427.61,427.63,2020600.0
2015-05-26,426.2,427.0,422.0,425.47,2239503.0
2015-05-27,427.45,431.85,425.01,431.42,2231000.0
2015-05-28,429.71,431.35,425.47,426.57,1909091.0
2015-05-29,427.23,432.5,427.23,429.23,3016000.0
2015-06-01,430.4,433.16,426.2,430.92,2253264.0
2015-06-02,430.07,433.23,426.25,430.99,1669803.0
2015-06-03,434.4,438.39,432.75,436.59,2727900.0
2015-06-04,434.4,436.76,429.26,430.78,2510700.0
2015-06-05,429.66,430.8,426.5,426.95,1907800.0
2015-06-08,425.63,426.8,421.42,423.5,2172500.0
2015-06-09,422.96,427.49,419.14,425.48,2288325.0
2015-06-10,426.46,432.2,425.66,430.77,2172183.0
2015-06-11,431.56,438.89,431.47,432.97,2922253.0
2015-06-12,431.02,432.36,428.26,429.92,2052600.0
2015-06-15,427.66,428.05,422.64,423.67,2050900.0
2015-06-16,424.15,427.97,422.67,427.26,2297400.0
2015-06-17,428.36,431.35,424.75,427.81,2185800.0
2015-06-18,430.3,439.73,429.4,439.39,3378300.0
2015-06-19,440.26,444.99,433.24,434.92,4495000.0
2015-06-22,437.03,439.24,434.18,436.29,1823500.0
2015-06-23,435.58,447.04,433.69,445.99,3245049.0
2015-06-24,444.97,446.47,440.23,440.84,2620800.0
2015-06-25,438.07,443.47,436.39,440.1,2237400.0
2015-06-26,442.19,443.49,435.06,438.1,2624400.0
2015-06-29,434.98,437.0,429.0,429.86,2753100.0
2015-06-30,434.21,435.57,430.46,434.09,2596873.0
2015-07-01,439.35,440.0,435.58,437.39,1987000.0
2015-07-02,437.31,438.2,433.48,437.71,1343300.0
2015-07-06,435.23,439.73,433.52,436.04,1903100.0
2015-07-07,435.68,437.73,425.57,436.72,3454200.0
2015-07-08,434.35,435.99,428.83,429.7,2383100.0
2015-07-09,434.9,438.72,434.15,434.39,2271300.0
2015-07-10,440.49,444.72,439.0,443.51,2400900.0
2015-07-13,448.29,457.87,447.54,455.57,3956800.0
2015-07-14,462.73,469.6,458.16,465.57,4735488.0
2015-07-15,463.04,464.7,460.2,461.19,2986062.0
2015-07-16,466.11,475.88,464.8,475.48,4095500.0
2015-07-17,477.7,485.42,477.25,483.01,4932100.0
2015-07-20,492.57,493.2,485.4,488.1,4752400.0
2015-07-21,487.9,488.88,482.55,488.0,3181800.0
2015-07-22,485.99,492.5,484.9,488.27,3114800.0
2015-07-23,491.66,491.66,475.7,482.18,9374400.0
2015-07-24,578.99,580.57,529.35,529.42,21909300.0
2015-07-27,527.75,544.95,526.6,531.41,7490900.0
2015-07-28,536.0,536.39,523.12,526.03,5273000.0
2015-07-29,530.92,532.97,525.02,529.0,3752634.0
2015-07-30,527.65,539.2,524.29,536.76,3743000.0
2015-07-31,539.09,542.84,534.52,536.15,3025500.0
2015-08-03,537.45,540.44,529.36,535.03,3014150.0
2015-08-04,529.69,536.95,529.16,531.9,2934500.0
2015-08-05,538.8,539.14,534.12,537.01,2889300.0
2015-08-06,539.3,542.74,527.52,529.46,3817004.0
2015-08-07,529.16,529.46,518.21,522.62,3969200.0
2015-08-10,528.52,532.28,523.0,524.0,2615900.0
2015-08-11,523.65,528.98,522.0,527.46,2676051.0
2015-08-12,523.75,527.5,513.06,525.91,4014600.0
2015-08-13,527.37,534.66,525.48,529.66,2895200.0
2015-08-14,528.25,534.11,528.25,531.52,1994700.0
2015-08-17,531.29,538.74,527.12,535.22,2581600.0
2015-08-18,535.04,539.49,533.0,535.02,2071300.0
2015-08-19,533.74,537.25,529.0,532.92,2324000.0
2015-08-20,530.39,533.25,515.77,515.78,4407900.0
2015-08-21,507.36,512.33,494.47,494.47,6706400.0
2015-08-24,463.58,489.76,451.0,463.37,10096277.0
2015-08-25,487.49,489.44,466.25,466.37,5679300.0
2015-08-26,484.02,503.72,478.76,500.77,6358600.0
2015-08-27,513.71,522.69,507.26,518.37,6114500.0
2015-08-28,517.5,521.5,513.04,518.01,2746700.0
2015-08-31,516.44,519.41,509.07,512.89,3002200.0
2015-09-01,499.14,510.0,493.43,496.54,3864500.0
2015-09-02,505.09,510.86,497.72,510.55,3707100.0
2015-09-03,514.5,515.84,502.57,504.72,3149600.0
2015-09-04,497.65,502.85,495.64,499.0,2692500.0
2015-09-08,508.69,518.35,508.51,517.54,3810600.0
2015-09-09,524.0,529.95,515.06,516.89,4370600.0
2015-09-10,515.15,526.13,514.78,522.24,2574927.0
2015-09-11,521.07,529.44,520.6,529.44,3227800.0
2015-09-14,529.44,532.45,518.58,521.38,3130200.0
2015-09-15,523.25,527.92,517.2,522.37,2865900.0
2015-09-16,521.98,528.3,518.52,527.39,2252700.0
2015-09-17,526.98,546.97,526.57,538.87,4169484.0
2015-09-18,534.62,546.24,531.35,540.26,6160000.0
2015-09-21,544.33,549.78,539.59,548.39,3283300.0
2015-09-22,539.71,543.55,532.66,538.4,3841700.0
2015-09-23,538.3,541.21,534.0,536.07,2237571.0
2015-09-24,530.55,534.56,522.87,533.75,3499381.0
2015-09-25,542.57,542.8,521.4,524.25,4030900.0
2015-09-28,520.02,520.28,494.33,504.06,5432034.0
2015-09-29,506.0,511.48,490.5,496.07,4457500.0
2015-09-30,505.44,512.8,501.67,511.89,4004600.0
2015-10-01,511.0,520.8,506.0,520.72,3768400.0
2015-10-02,512.99,532.6,508.1,532.54,4597700.0
2015-10-05,536.99,545.91,536.0,543.68,3388133.0
2015-10-06,545.5,551.5,533.33,537.48,4547500.0
2015-10-07,541.79,542.0,529.0,541.94,3812087.0
2015-10-08,536.71,539.39,519.89,533.16,4676400.0
2015-10-09,534.48,541.79,530.27,539.8,3534500.0
2015-10-12,539.96,550.82,539.8,550.19,2775230.0
2015-10-13,546.25,553.2,543.1,548.9,2938000.0
2015-10-14,551.34,552.25,539.68,544.83,3582060.0
2015-10-15,547.75,563.0,547.0,562.44,4937000.0
2015-10-16,565.18,570.94,560.31,570.76,4315700.0
2015-10-19,570.76,579.0,567.38,573.15,4375420.0
2015-10-20,572.0,573.0,555.28,560.88,4346209.0
2015-10-21,563.87,565.25,552.52,555.77,3361600.0
2015-10-22,562.7,569.15,556.67,563.91,7779300.0
2015-10-23,617.68,619.45,595.36,599.03,10692600.0
2015-10-26,602.3,609.85,596.29,608.61,4269700.0
2015-10-27,608.6,614.71,605.53,611.01,3787100.0
2015-10-28,612.3,617.23,609.5,617.1,3926200.0
2015-10-29,617.7,627.54,615.39,626.55,3896000.0
2015-10-30,626.01,630.72,625.28,625.9,3874300.0
2015-11-02,627.13,628.63,620.41,628.35,2815102.0
2015-11-03,629.53,629.89,622.0,625.31,3246910.0
2015-11-04,627.76,645.93,627.35,640.95,4838236.0
2015-11-05,647.1,657.0,643.09,655.65,4723800.0
2015-11-06,655.0,662.26,652.0,659.37,4092100.0
2015-11-09,658.65,661.96,647.85,655.49,4048373.0
2015-11-10,651.01,660.0,647.26,659.68,3489400.0
2015-11-11,663.25,675.96,663.25,673.25,5387300.0
2015-11-12,673.0,675.64,664.22,665.6,4284600.0
2015-11-13,663.57,667.0,640.45,642.35,6261000.0
2015-11-16,640.92,649.99,622.29,647.81,7435900.0
2015-11-17,650.65,653.25,641.0,643.3,4320100.0
2015-11-18,646.51,664.88,646.37,663.54,4469700.0
2015-11-19,664.99,672.86,659.0,661.27,4705237.0
2015-11-20,667.94,668.87,657.57,668.45,3896100.0
2015-11-23,671.5,682.77,668.45,678.99,4385000.0
2015-11-24,674.14,675.8,661.21,671.15,4542700.0
2015-11-25,675.0,679.7,671.24,675.34,2697800.0
2015-11-27,680.8,680.99,672.1,673.26,1966800.0
2015-11-30,675.9,681.29,664.6,664.8,5693100.0
2015-12-01,673.75,681.0,667.86,679.06,4751099.0
2015-12-02,681.0,684.82,674.25,676.01,4270380.0
2015-12-03,679.44,682.79,661.48,666.25,5063688.0
2015-12-04,666.0,674.78,661.4,672.64,4534700.0
2015-12-07,674.74,675.46,660.5,669.83,3732800.0
2015-12-08,663.13,679.99,659.79,677.33,3651842.0
2015-12-09,678.0,679.0,655.68,664.79,5158100.0
2015-12-10,665.59,668.53,659.56,662.32,3455400.0
2015-12-11,651.23,657.88,639.62,640.15,5474400.0
2015-12-14,641.75,658.59,635.27,657.91,4356278.0
2015-12-15,665.03,671.5,657.35,658.64,4753400.0
2015-12-16,663.56,677.35,659.32,675.77,3964400.0
2015-12-17,680.0,682.5,670.65,670.65,3681600.0
2015-12-18,668.65,676.84,664.13,664.14,6841300.0
2015-12-21,668.5,669.9,658.93,664.51,3250900.0
2015-12-22,666.83,668.49,659.26,663.15,2667715.0
2015-12-23,666.5,666.6,656.63,663.7,2722900.0
2015-12-24,663.35,664.68,660.6,662.79,1092970.0
2015-12-28,665.56,675.5,665.5,675.2,3783555.0
2015-12-29,677.98,696.44,677.89,693.97,5734996.0
2015-12-30,691.89,695.49,686.375,689.07,3241175.0
2015-12-31,686.08,687.75,675.89,675.89,2927410.0
2016-01-04,656.29,657.715,627.51,636.99,8255670.0
2016-01-05,646.86,646.91,627.65,633.79,4479599.0
2016-01-06,622.0,639.79,620.31,632.65,4032139.0
2016-01-07,621.8,630.0,605.21,607.94,6904855.0
2016-01-08,619.66,624.14,606.0,607.05,5238293.0
2016-01-11,612.48,619.85,598.57,617.74,4891551.0
2016-01-12,625.25,625.99,612.242,617.89,4094644.0
2016-01-13,620.88,620.88,579.16,581.81,5996350.0
2016-01-14,580.25,602.25,569.88,593.0,6069839.0
2016-01-15,572.24,584.62,565.3,570.18,5922791.0
2016-01-19,577.09,584.0,566.45,574.48,4807100.0
2016-01-20,564.36,578.45,547.18,571.77,7487432.0
2016-01-21,573.58,588.81,568.22,575.02,3717544.0
2016-01-22,588.73,600.1,584.108,596.38,4527774.0
2016-01-25,597.99,608.5,594.56,596.53,3497919.0
2016-01-26,603.45,604.5,590.38,601.25,3582624.0
2016-01-27,601.99,603.39,578.78,583.35,4088184.0
2016-01-28,608.37,638.06,597.55,635.35,9725005.0
2016-01-29,571.98,593.0,570.0,585.61,13530802.0
2016-02-01,578.15,581.8,570.31,574.81,5902992.0
2016-02-02,570.0,571.56,550.09,552.1,5877356.0
2016-02-03,553.5,556.0,521.9,531.07,9580065.0
2016-02-04,525.0,538.99,519.22,536.26,4883113.0
2016-02-05,529.28,529.45,499.19,502.13,9281294.0
2016-02-08,486.47,493.5,475.21,488.1,8000876.0
2016-02-09,478.01,498.38,474.0,482.07,6730974.0
2016-02-10,491.76,504.66,486.0,490.48,6248453.0
2016-02-11,491.17,509.3,484.0,503.82,5707863.0
2016-02-12,510.7,516.75,501.493,507.08,4800404.0
2016-02-16,519.48,524.45,511.66,521.1,4003841.0
2016-02-17,528.74,537.48,519.39,534.1,3838727.0
2016-02-18,541.19,541.2,523.73,525.0,3703692.0
2016-02-19,520.71,535.95,515.35,534.9,3736928.0
2016-02-22,542.2,560.65,541.08,559.5,5243188.0
2016-02-23,555.55,556.91,545.33,552.94,3424628.0
2016-02-24,545.75,554.27,533.15,554.04,5698381.0
2016-02-25,555.52,559.39,545.295,555.15,3701865.0
2016-02-26,560.12,562.5,553.17,555.23,4370307.0
2016-02-29,554.0,564.81,552.51,552.52,3027652.0
2016-03-01,556.29,579.25,556.0,579.04,3930027.0
2016-03-02,581.75,585.0,573.7,580.21,4363870.0
2016-03-03,577.96,579.866,573.11,577.49,2052498.0
2016-03-04,581.07,581.4,571.065,575.14,2613784.0
2016-03-07,573.54,573.63,555.55,562.8,3797195.0
2016-03-08,557.87,571.35,554.74,560.26,3677496.0
2016-03-09,559.56,560.35,550.125,559.47,4026244.0
2016-03-10,566.74,567.0,547.9,558.93,3919892.0
2016-03-11,566.95,570.06,562.73,569.61,3293916.0
2016-03-14,567.0,576.89,563.05,573.37,3454152.0
2016-03-15,571.0,581.52,567.0,577.02,3876821.0
2016-03-16,576.64,581.32,571.14,574.27,3537669.0
2016-03-17,569.51,571.4,555.01,559.44,5928105.0
2016-03-18,560.94,562.33,546.09,552.08,7296885.0
2016-03-21,548.91,555.24,538.58,553.98,5155732.0
2016-03-22,545.11,562.76,545.05,560.48,4000564.0
2016-03-23,561.0,572.48,558.1,569.63,3983720.0
2016-03-24,567.11,583.55,567.08,582.95,5185539.0
2016-03-28,584.4,584.75,575.56,579.87,2711908.0
2016-03-29,580.15,595.85,576.5,593.86,3702016.0
2016-03-30,596.71,603.24,595.0,598.69,3204413.0
2016-03-31,599.28,600.75,592.21,593.64,2032513.0
2016-04-01,590.49,599.03,588.3,598.5,2293292.0
2016-04-04,599.0,599.5,590.55,593.19,1933679.0
2016-04-05,590.77,593.47,585.25,586.14,1670042.0
2016-04-06,587.52,602.39,587.5,602.08,2232087.0
2016-04-07,598.76,599.6,589.08,591.43,2795614.0
2016-04-08,594.32,597.86,589.0,594.6,2196820.0
2016-04-11,596.14,604.0,594.91,595.93,2575034.0
2016-04-12,598.4,604.06,592.31,603.17,1971198.0
2016-04-13,607.68,616.81,605.29,614.82,3967156.0
2016-04-14,615.07,624.38,615.07,620.75,2316901.0
2016-04-15,621.92,626.77,618.11,625.89,2501582.0
2016-04-18,625.35,637.64,624.96,635.35,3604547.0
2016-04-19,637.14,638.01,620.8,627.9,3690986.0
2016-04-20,630.0,636.55,623.0,632.99,2067204.0
2016-04-21,631.0,637.82,628.5,631.0,1875512.0
2016-04-22,624.47,628.25,611.56,620.5,3939874.0
2016-04-25,616.61,626.98,616.251,626.2,1970214.0
2016-04-26,626.17,626.755,614.88,616.88,2410847.0
2016-04-27,611.8,615.95,601.28,606.57,2819317.0
2016-04-28,615.54,626.8,599.2,602.0,4173149.0
2016-04-29,666.0,669.98,654.0,659.59,9786245.0
2016-05-02,663.92,685.5,662.025,683.85,6254093.0
2016-05-03,677.36,680.3,670.43,671.32,3976900.0
2016-05-04,662.59,674.0,662.14,670.98,3451878.0
2016-05-05,673.31,676.49,656.0,659.05,3639466.0
2016-05-06,656.05,676.95,656.01,673.95,3759691.0
2016-05-09,673.95,686.98,671.41,679.75,3411702.0
2016-05-10,694.0,704.55,693.5,703.07,5984730.0
2016-05-11,705.79,719.0,701.65,713.56,6532415.0
2016-05-12,717.38,722.45,711.51,717.93,4835440.0
2016-05-13,714.64,719.25,706.51,709.92,4340733.0
2016-05-16,710.13,713.25,700.28,710.66,4126737.0
2016-05-17,709.9,714.47,693.91,695.27,3921497.0
2016-05-18,689.56,702.54,688.76,697.45,3276244.0
2016-05-19,691.88,699.4,689.56,698.52,2352832.0
2016-05-20,701.05,707.24,700.0,702.8,2714132.0
2016-05-23,704.25,706.0,696.42,696.75,2010663.0
2016-05-24,698.01,707.5,698.0,704.2,2218543.0
2016-05-25,708.0,710.86,705.516,708.35,2925016.0
2016-05-26,708.33,715.0,707.293,714.91,2139041.0
2016-05-27,715.0,716.6,711.1,712.24,1747954.0
2016-05-31,712.33,724.23,711.32,722.79,3351363.0
2016-06-01,720.9,726.43,718.22,719.44,2461798.0
2016-06-02,720.97,728.25,715.5,728.24,2434324.0
2016-06-03,726.74,727.0,718.43,725.54,3153622.0
2016-06-06,726.5,731.5,724.42,726.73,2027673.0
2016-06-07,729.89,730.0,720.55,723.74,2113300.0
2016-06-08,726.4,729.42,721.6,726.64,1616034.0
2016-06-09,723.1,728.91,722.3,727.65,1957980.0
2016-06-10,722.35,724.98,714.21,718.02,2864889.0
2016-06-13,714.01,721.99,711.16,715.24,2313956.0
2016-06-14,712.33,720.805,712.27,719.3,1804502.0
2016-06-15,722.0,722.56,713.352,714.26,2242517.0
2016-06-16,712.05,718.0,705.3,717.51,2194577.0
2016-06-17,718.19,718.2,699.18,706.39,5032937.0
2016-06-20,713.5,721.31,710.81,714.01,2660062.0
2016-06-21,715.72,718.4,712.721,715.82,1833644.0
2016-06-22,716.58,717.0,707.565,710.6,1604113.0
2016-06-23,715.5,722.12,712.5,722.08,2333218.0
2016-06-24,693.0,712.529,692.2,698.96,7062921.0
2016-06-27,692.01,696.819,682.115,691.36,4966500.0
2016-06-28,700.0,708.0,698.171,707.95,3676311.0
2016-06-29,715.75,719.5,713.54,715.46,2183673.0
2016-06-30,717.2,719.37,712.54,715.62,2340528.0
2016-07-01,717.32,728.0,716.54,725.62,2583037.0
2016-07-05,722.8,729.56,719.61,728.1,1978562.0
2016-07-06,725.71,737.77,722.58,737.57,3640034.0
2016-07-07,739.33,739.542,731.63,736.57,2242262.0
2016-07-08,740.14,746.1,738.0,745.81,2790588.0
2016-07-11,750.0,755.9,747.0,753.78,2412838.0
2016-07-12,756.86,757.34,740.33,748.21,4411430.0
2016-07-13,746.76,756.87,741.25,742.63,3335631.0
2016-07-14,748.86,749.04,739.02,741.2,2293538.0
2016-07-15,746.55,746.55,734.05,735.43,2517789.0
2016-07-18,735.49,741.595,728.72,736.07,2693339.0
2016-07-19,732.5,743.33,732.31,739.95,2053395.0
2016-07-20,744.0,746.25,740.7,745.72,1993629.0
2016-07-21,747.5,749.36,742.792,744.43,1751151.0
2016-07-22,747.79,751.28,743.53,744.86,1775547.0
2016-07-25,746.55,748.5,735.35,739.61,2396221.0
2016-07-26,742.71,743.13,732.753,735.59,2025141.0
2016-07-27,737.97,740.94,733.86,736.67,2028991.0
2016-07-28,745.98,753.36,739.7,752.61,4407641.0
2016-07-29,765.0,766.0,755.0,758.81,6529643.0
2016-08-01,759.87,770.5,757.06,767.74,3053862.0
2016-08-02,763.81,765.01,757.02,760.58,3167836.0
2016-08-03,757.06,758.89,752.25,754.55,3083438.0
2016-08-04,753.7,765.0,750.35,760.77,2557512.0
2016-08-05,764.81,768.47,763.09,765.98,2516246.0
2016-08-08,766.81,767.0,761.015,766.56,1709639.0
2016-08-09,767.39,772.6,766.9,768.31,1385461.0
2016-08-10,769.8,772.1,766.19,768.56,1195031.0
2016-08-11,769.94,773.75,769.12,771.24,1461185.0
2016-08-12,768.46,773.15,768.423,772.56,1116266.0
2016-08-15,771.9,772.04,767.71,768.49,1526623.0
2016-08-16,768.62,768.732,763.82,764.04,1115801.0
2016-08-17,764.41,765.22,759.199,764.63,1744872.0
2016-08-18,764.0,765.17,760.6,764.46,1180267.0
2016-08-19,761.9,762.49,756.89,757.31,2107219.0
2016-08-22,757.5,759.85,752.1,759.48,1270361.0
2016-08-23,763.31,764.7,761.0,762.45,1100020.0
2016-08-24,763.0,763.41,755.36,757.25,1436389.0
2016-08-25,756.0,760.56,754.741,759.22,1296699.0
2016-08-26,760.05,770.0,759.795,769.0,2078292.0
2016-08-29,768.72,774.98,768.6,771.29,1946604.0
2016-08-30,771.05,771.836,765.56,767.58,1286401.0
2016-08-31,766.6,769.64,764.0,769.16,1199967.0
2016-09-01,770.9,772.04,766.75,770.62,1478134.0
2016-09-02,774.11,776.0,771.7,772.44,1787208.0
2016-09-06,774.04,789.48,770.22,788.86,3220444.0
2016-09-07,789.53,790.79,784.33,784.48,2116668.0
2016-09-08,783.89,786.5,781.44,784.06,1843840.0
